2006.32,2.018E+15
2006.32,1.419E+15
2006.32,1.690E+15
2007.234,1.419E+15
2007.234,1.374E+15
2007.234,1.414E+15
2007.234,1.396E+15
2007.234,1.461E+15
2007.234,1.429E+15
2007.234,1.446E+15
2007.234,1.447E+15
2007.645,2.133E+15
2007.683,1.949E+15
2007.683,1.980E+15
2007.683,2.022E+15
2007.683,1.986E+15
2007.694,1.767E+15
2007.694,1.757E+15
2007.694,1.818E+15
2007.694,1.905E+15
2007.708,1.680E+15
2007.708,1.718E+15
2007.708,1.724E+15
2007.708,1.780E+15
2008.217,1.458E+15
2008.217,1.419E+15
2008.217,1.412E+15
2008.217,1.414E+15
2008.233,1.292E+15
2008.233,1.329E+15
2008.233,1.242E+15
2008.25,1.384E+15
2008.25,1.323E+15
2008.25,1.315E+15
2008.25,1.361E+15
2008.271,1.545E+15
2008.271,1.498E+15
2008.271,1.432E+15
2008.271,1.439E+15
2008.274,1.601E+15
2008.274,1.599E+15
2008.274,1.662E+15
2008.274,1.623E+15
2008.28,1.303E+15
2008.28,1.324E+15
2008.28,1.369E+15
2008.289,1.671E+15
2008.289,1.602E+15
2008.289,1.617E+15
2008.289,1.610E+15
2008.289,1.635E+15
2008.289,1.669E+15
2008.289,1.615E+15
2008.289,1.604E+15
2008.289,1.579E+15
2008.289,1.586E+15
2008.289,1.725E+15
2008.289,1.602E+15
2008.289,1.582E+15
2008.289,1.619E+15
2008.289,1.653E+15
2008.289,1.586E+15
2008.663,2.071E+15
2008.663,2.100E+15
2008.663,2.046E+15
2008.663,2.121E+15
2008.67,2.233E+15
2008.67,2.222E+15
2008.67,2.225E+15
2008.67,2.245E+15
2008.673,2.003E+15
2008.673,2.335E+15
2008.673,2.116E+15
2008.673,2.362E+15
2009.228,1.183E+15
2009.228,1.202E+15
2009.232,1.286E+15
2009.232,1.281E+15
2009.232,1.279E+15
2009.248,1.371E+15
2009.248,1.446E+15
2009.248,1.451E+15
2009.248,1.340E+15
2009.251,1.247E+15
2009.251,1.287E+15
2009.251,1.268E+15
2009.251,1.284E+15
2009.259,1.311E+15
2009.259,1.306E+15
2009.259,1.292E+15
2009.259,1.303E+15
2009.302,1.429E+15
2009.302,1.499E+15
2009.302,1.470E+15
2009.302,1.487E+15
2009.308,1.443E+15
2009.308,1.521E+15
2009.308,1.464E+15
2009.308,1.483E+15
2009.366,1.869E+15
2009.366,1.900E+15
2009.366,1.912E+15
2009.366,1.903E+15
2009.372,2.282E+15
2009.372,2.471E+15
2009.653,2.208E+15
2009.653,2.259E+15
2009.653,2.145E+15
2009.661,2.143E+15
2009.661,2.040E+15
2009.661,2.179E+15
2009.661,2.096E+15
2009.672,2.100E+15
2009.672,2.235E+15
2009.672,2.149E+15
2009.672,2.211E+15
2009.708,1.527E+15
2009.708,1.658E+15
2009.708,1.645E+15
2009.708,1.650E+15
2009.716,1.621E+15
2009.716,1.607E+15
2009.716,1.608E+15
2009.716,1.614E+15
2010.234,1.178E+15
2010.234,1.189E+15
2010.234,1.180E+15
2010.234,1.167E+15
2010.237,1.248E+15
2010.237,1.293E+15
2010.237,1.249E+15
2010.237,1.302E+15
2010.237,1.287E+15
2010.237,1.285E+15
2010.237,1.248E+15
2010.237,1.302E+15
2010.245,1.299E+15
2010.254,1.587E+15
2010.254,1.625E+15
2010.254,1.626E+15
2010.254,1.603E+15
2010.27,1.881E+15
2010.27,1.774E+15
2010.27,1.823E+15
2010.27,1.936E+15
2010.281,1.605E+15
2010.281,1.560E+15
2010.281,1.547E+15
2010.281,1.621E+15
2010.292,1.256E+15
2010.292,1.242E+15
2010.292,1.208E+15
2010.292,1.282E+15
2010.375,2.013E+15
2010.375,2.038E+15
2010.375,1.978E+15
2010.375,2.034E+15
2010.514,2.324E+15
2010.514,2.164E+15
2010.514,2.101E+15
2010.514,2.490E+15
2010.645,2.100E+15
2010.645,2.223E+15
2010.645,2.088E+15
2010.645,2.246E+15
2010.648,2.238E+15
2010.648,2.173E+15
2010.648,2.146E+15
2010.648,2.303E+15
2010.733,1.654E+15
2010.733,1.794E+15
2010.733,1.603E+15
2010.733,1.688E+15
2011.242,1.419E+15
2011.242,1.414E+15
2011.242,1.524E+15
2011.242,1.362E+15
2011.242,1.354E+15
2011.242,1.529E+15
2011.245,1.488E+15
2011.245,1.484E+15
2011.245,1.506E+15
2011.245,1.564E+15
2011.245,1.520E+15
2011.245,1.449E+15
2011.245,1.515E+15
2011.245,1.460E+15
2011.245,1.537E+15
2011.245,1.473E+15
2011.245,1.500E+15
2011.245,1.502E+15
2011.245,1.503E+15
2011.245,1.503E+15
2011.245,1.492E+15
2011.245,1.461E+15
2011.245,1.460E+15
2011.245,1.503E+15
2011.245,1.508E+15
2011.245,1.464E+15
2011.248,1.329E+15
2011.248,1.351E+15
2011.248,1.340E+15
2011.248,1.308E+15
2011.248,1.276E+15
2011.248,1.329E+15
2011.248,1.334E+15
2011.248,1.357E+15
2011.248,1.316E+15
2011.248,1.334E+15
2011.248,1.331E+15
2011.248,1.381E+15
2011.248,1.383E+15
2011.248,1.361E+15
2011.248,1.339E+15
2011.248,1.351E+15
2011.248,1.392E+15
2011.248,1.356E+15
2011.248,1.374E+15
2011.248,1.340E+15
2011.258,1.507E+15
2011.258,1.493E+15
2011.258,1.547E+15
2011.258,1.490E+15
2011.287,1.369E+15
2011.287,1.494E+15
2011.287,1.439E+15
2011.297,1.308E+15
2011.297,1.328E+15
2011.297,1.276E+15
2011.297,1.303E+15
2011.32,1.791E+15
2011.32,1.820E+15
2011.32,1.659E+15
2011.702,1.871E+15
2011.702,1.973E+15
2011.702,1.930E+15
2011.724,1.930E+15
2011.724,1.895E+15
2011.724,2.207E+15
2013.245,1.711E+15
2013.251,1.541E+15
2013.251,1.605E+15
2013.251,1.598E+15
2013.253,1.554E+15
2013.264,1.330E+15
2013.264,1.318E+15
2013.719,1.761E+15
2013.722,1.684E+15
2014.32,1.561E+15
